"316070282;40.5715564;-3.895173;robertoge;491515;3;50895815;2017-08-06T20:30:22Z"

"316226800;40.5887247;-3.9218762;Carlos Valencia;3257136;9;41612069;2016-08-22T11:22:12Z"

"316438952;40.3511014;-3.692921;sir-mapalot;475943;22;14108961;2012-12-01T09:23:11Z"

"316631270;40.3783396;-3.6579379;mor;220932;2;8094641;2011-05-09T17:10:42Z"

"316779305;40.4037459;-3.6286941;mor;220932;3;19837342;2014-01-06T02:58:52Z"

"317264426;40.4327262;-3.7967505;robertoge;491515;3;17169722;2013-07-31T18:19:37Z"

"317485733;40.2430747;-3.7790392;tetriszgz;373328;3;6449273;2010-11-24T19:09:30Z"

"317732227;40.397195;-3.8808497;jpereza;587812;3;16454308;2013-06-07T08:28:31Z"

"317964072;40.241783;-3.6953817;Serfuen;777223;8;20911440;2014-03-04T14:43:49Z"

"318898819;40.4841366;-3.8883651;jamesks;2500;2;390952;2008-12-15T12:20:52Z"

"319164746;40.4615502;-3.8586865;valdenebro;2258869;11;25276236;2014-09-06T21:27:41Z"

"319211106;40.5233398;-3.7144057;Pelanas;436572;2;15656905;2013-04-08T17:05:37Z"

"319274337;40.4431385;-3.8789085;sergionaranja;33103;2;9806193;2011-11-12T16:51:47Z"

"319574372;40.5101848;-3.8664224;sergionaranja;33103;2;7208893;2011-02-06T20:02:30Z"

"319768803;40.4216277;-3.6608321;Canellone;2277975;7;26284270;2014-10-23T18:05:30Z"

"320014190;40.4683682;-3.8033815;sergionaranja;33103;2;9750142;2011-11-05T20:26:18Z"

"320597073;40.4573227;-3.6641828;polkillas;42055;2;18960205;2013-11-17T20:44:29Z"

"321678258;40.4648889;-3.4423378;gpesquero;3584;7;751228;2009-03-07T17:23:34Z"

"322087026;40.5042738;-3.3291478;gpesquero;3584;6;31420497;2015-05-24T14:02:09Z"

"322706384;40.5969014;-4.1479892;jrl2003;1326584;4;16067651;2013-05-10T17:14:11Z"

"323664388;40.6411037;-4.169907;jamesks;2500;2;688115;2008-12-31T09:13:59Z"

"325202492;40.4748849;-3.8433826;robertoge;491515;2;26104645;2014-10-15T20:36:17Z"

"325994566;40.4462906;-3.8585857;sergionaranja;33103;1;731802;2009-01-04T19:33:13Z"

"330113845;39.9226831;-3.924944;MapBiscuit;44160;1;753568;2009-01-07T22:16:59Z"

